,lat,lon,names
62974,43.7577779026,-79.3325333381,Brookbanks Park
62975,43.7578574368,-79.3323796334,Brookbanks Park
62976,43.7579327848,-79.3322317271,Brookbanks Park
62977,43.7579787821,-79.3321099694,Brookbanks Park
62978,43.758028944,-79.3319679325,Brookbanks Park
62979,43.7580582051,-79.3318809939,Brookbanks Park
62980,43.7581166582,-79.3316665319,Brookbanks Park
62981,43.7582377629,-79.3312289019,Brookbanks Park
62982,43.7583045529,-79.3309738678,Brookbanks Park
62983,43.7583379781,-79.3308608246,Brookbanks Park
62984,43.7583797794,-79.3307390893,Brookbanks Park
62985,43.7584216321,-79.3306520892,Brookbanks Park
62986,43.7584697937,-79.330576658,Brookbanks Park
62987,43.7585138165,-79.3305388922,Brookbanks Park
62988,43.7585686485,-79.3305184947,Brookbanks Park
62989,43.7586084955,-79.3305054914,Brookbanks Park
62990,43.7586311082,-79.330488451,Brookbanks Park
62991,43.7586413592,-79.3304753698,Brookbanks Park
62992,,,
62993,43.8228246883,-79.1775873255,Meadowvale Rd
62994,43.8229345831,-79.1776321986,Meadowvale Rd
62995,43.8231002031,-79.1777248101,Meadowvale Rd
62996,43.8233916104,-79.1778547139,Meadowvale Rd
62997,43.8237321971,-79.1780061858,Meadowvale Rd
62998,43.824012495,-79.1781323104,Meadowvale Rd
62999,43.8242464055,-79.1782376122,Meadowvale Rd
63000,43.8245742501,-79.1783904871,Meadowvale Rd
63001,43.8248286958,-79.178503563,Meadowvale Rd
63002,43.8250025889,-79.1785808185,Meadowvale Rd
63003,43.8251717669,-79.1786554143,Meadowvale Rd
63004,43.8254900696,-79.178779414,Meadowvale Rd
63005,43.8259085823,-79.1789262392,Meadowvale Rd
63006,43.8261393294,-79.1789951361,Meadowvale Rd
63007,43.8264983643,-79.1791008937,Meadowvale Rd
63008,43.8267727088,-79.179184478,Meadowvale Rd
63009,43.827055123,-79.1792730056,Meadowvale Rd
63010,43.8272617351,-79.1793408656,Meadowvale Rd
63011,43.8273471151,-79.1793778695,Meadowvale Rd
63012,,,
63013,43.8190046349,-79.1757319378,Meadowvale Rd
63014,43.8190613761,-79.1757503772,Meadowvale Rd
63015,43.8192929692,-79.1758850989,Meadowvale Rd
63016,43.8197309603,-79.1761162185,Meadowvale Rd
63017,43.8200303685,-79.1762927322,Meadowvale Rd
63018,43.8202054679,-79.1764044415,Meadowvale Rd
63019,43.8203360604,-79.1765014987,Meadowvale Rd
63020,43.8204575905,-79.1765864595,Meadowvale Rd
63021,43.8207140633,-79.1767377118,Meadowvale Rd
63022,43.8208484169,-79.176802552,Meadowvale Rd
63023,43.8209623794,-79.17686294,Meadowvale Rd
63024,43.8211359519,-79.1769505308,Meadowvale Rd
63025,43.8214136525,-79.1770871888,Meadowvale Rd
63026,43.8218017528,-79.1772753929,Meadowvale Rd
63027,43.8220668894,-79.177422291,Meadowvale Rd
63028,43.8223011379,-79.1775481973,Meadowvale Rd
63029,43.8224872157,-79.1776497481,Meadowvale Rd
63030,43.822536707,-79.1776700694,Meadowvale Rd
63031,43.8225790812,-79.1776658383,Meadowvale Rd
63032,43.8226326957,-79.1776321944,Meadowvale Rd
63033,43.822695325,-79.1775874249,Meadowvale Rd
63034,43.8227647122,-79.1775420098,Meadowvale Rd
63035,43.8228246883,-79.1775873255,Meadowvale Rd
63036,,,
63037,43.8137573902,-79.1731238433,Meadowvale Rd
63038,43.8142433806,-79.173005391,Meadowvale Rd
63039,43.8146362646,-79.1729376516,Meadowvale Rd
63040,43.814843967,-79.172954132,Meadowvale Rd
63041,43.8154126822,-79.1729474979,Meadowvale Rd
63042,43.8156202742,-79.1729600138,Meadowvale Rd
63043,43.8157831153,-79.1729796978,Meadowvale Rd
63044,43.815866169,-79.1729956532,Meadowvale Rd
63045,43.8159302184,-79.1730136638,Meadowvale Rd
63046,43.8160236989,-79.1730434351,Meadowvale Rd
63047,43.8161619121,-79.1730942811,Meadowvale Rd
63048,43.8163646141,-79.1731814963,Meadowvale Rd
63049,43.8165085836,-79.1732560172,Meadowvale Rd
63050,43.8165929672,-79.1733089725,Meadowvale Rd
63051,43.8166824292,-79.1733782967,Meadowvale Rd
63052,43.8170477377,-79.1737151985,Meadowvale Rd
63053,43.8176206254,-79.1742562374,Meadowvale Rd
63054,43.8178132649,-79.1744640952,Meadowvale Rd
63055,43.8179041046,-79.1745686573,Meadowvale Rd
63056,43.8179711628,-79.1746666982,Meadowvale Rd
63057,43.8180200974,-79.1747568568,Meadowvale Rd
63058,43.8180858017,-79.174907452,Meadowvale Rd
63059,43.8181069538,-79.1749990421,Meadowvale Rd
63060,43.8181112697,-79.1751399138,Meadowvale Rd
63061,43.8181147997,-79.1753305146,Meadowvale Rd
63062,43.8181179558,-79.1755226712,Meadowvale Rd
63063,43.8181240483,-79.1756776179,Meadowvale Rd
63064,43.8181285635,-79.1757367162,Meadowvale Rd
63065,,,
63066,43.594315423,-79.5103096257,Colonel Sam Smith Park
63067,43.5942985123,-79.5102755268,Colonel Sam Smith Park
63068,,,
63069,43.6338901267,-79.4050961082,Martin Goodman
63070,43.6338888781,-79.4051426341,Martin Goodman
63071,43.6338910071,-79.4052894773,Martin Goodman
63072,43.6339004619,-79.4054674159,Martin Goodman
63073,43.633913041,-79.4056795175,Martin Goodman
63074,43.63393284,-79.4058602905,Martin Goodman
63075,43.6339546954,-79.4060353719,Martin Goodman
63076,43.6339786013,-79.4061976233,Martin Goodman
63077,43.6340138984,-79.4063655704,Martin Goodman
63078,43.634045043,-79.406519272,Martin Goodman
63079,43.6340844767,-79.406682925,Martin Goodman
63080,43.6341103984,-79.4067683113,Martin Goodman
63081,43.6341246881,-79.4068180479,Martin Goodman
63082,,,
63083,43.7348707428,-79.4962702613,Downsview Dells Park
63084,43.7349500977,-79.4962708026,Downsview Dells Park
63085,43.7350069405,-79.4962730956,Downsview Dells Park
63086,43.7350295066,-79.4962730942,Downsview Dells Park
63087,43.7350503986,-79.4962777109,Downsview Dells Park
63088,43.7350846667,-79.496291538,Downsview Dells Park
63089,43.7351105727,-79.4963053532,Downsview Dells Park
63090,43.7351356415,-79.4963180264,Downsview Dells Park
63091,43.7351657333,-79.4963376263,Downsview Dells Park
63092,43.7352033503,-79.4963652825,Downsview Dells Park
63093,43.7352325961,-79.4963906426,Downsview Dells Park
63094,43.7352576743,-79.4964159906,Downsview Dells Park
63095,43.735279404,-79.4964401842,Downsview Dells Park
63096,43.7352936084,-79.4964540127,Downsview Dells Park
63097,43.735310324,-79.4964666988,Downsview Dells Park
63098,43.7353203504,-79.4964344341,Downsview Dells Park
63099,43.7353287116,-79.4964044661,Downsview Dells Park
63100,43.7353362359,-79.4963814127,Downsview Dells Park
63101,43.7353429233,-79.496365274,Downsview Dells Park
63102,43.7353504478,-79.4963502898,Downsview Dells Park
63103,43.7353604745,-79.4963295453,Downsview Dells Park
63104,43.7353796914,-79.4963053367,Downsview Dells Park
63105,43.7354056051,-79.4962811276,Downsview Dells Park
63106,43.7354290078,-79.4962638582,Downsview Dells Park
63107,,,
63108,43.7334000066,-79.4951175082,Downsview Dells Park
63109,43.7334102529,-79.495185857,Downsview Dells Park
63110,43.7334211202,-79.4952515492,Downsview Dells Park
63111,43.7334336531,-79.4953299033,Downsview Dells Park
63112,43.7334445196,-79.4953794703,Downsview Dells Park
63113,43.7334537117,-79.4954244195,Downsview Dells Park
63114,43.7334721033,-79.4954774245,Downsview Dells Park
63115,43.7335047001,-79.495562704,Downsview Dells Park
63116,43.7335573525,-79.4956721889,Downsview Dells Park
63117,43.7336066649,-79.4957713088,Downsview Dells Park
63118,43.7336568146,-79.4958773432,Downsview Dells Park
63119,43.73369275,-79.4959464728,Downsview Dells Park
63120,43.7337161548,-79.4959925758,Downsview Dells Park
63121,43.7337311969,-79.496021387,Downsview Dells Park
63122,43.7337526839,-79.4960530779,Downsview Dells Park
63123,,,
63124,43.7354290078,-79.4962638582,Downsview Dells Park
63125,43.7354862547,-79.4962379216,Downsview Dells Park
63126,43.735535572,-79.4962240768,Downsview Dells Park
63127,43.7355765273,-79.4962171596,Downsview Dells Park
63128,43.7356208223,-79.4962148601,Downsview Dells Park
63129,43.7356439735,-79.4962153304,Downsview Dells Park
63130,,,
63131,43.7354290078,-79.4962638582,Downsview Dells Park
63132,43.735405608,-79.4960978835,Downsview Dells Park
63133,,,
63134,43.7518940308,-79.2305854249,Cedarbrook Park
63135,43.7518488362,-79.230581803,Cedarbrook Park
63136,,,
63137,43.7518486424,-79.4772756618,Downsview Park
63138,43.75190629,-79.4773406704,Downsview Park
63139,43.7519394829,-79.4773681253,Downsview Park
63140,43.7519673632,-79.4773864306,Downsview Park
63141,43.7520111753,-79.4774029046,Downsview Park
63142,43.7526378087,-79.477523629,Downsview Park
63143,43.7526776393,-79.4775254395,Downsview Park
63144,43.75272278,-79.4775236096,Downsview Park
63145,43.7527533106,-79.4775162718,Downsview Park
63146,43.752798448,-79.4774979513,Downsview Park
63147,43.752843566,-79.4774723043,Downsview Park
63148,43.7528847227,-79.4774429831,Downsview Park
63149,43.7529152493,-79.4774155037,Downsview Park
63150,43.7529510845,-79.4773770326,Downsview Park
63151,43.7529789551,-79.4773458909,Downsview Park
63152,43.7530062232,-79.477318127,Downsview Park
63153,43.7530354367,-79.4772961242,Downsview Park
63154,43.7530619951,-79.4772753517,Downsview Park
63155,43.7530947563,-79.4772594695,Downsview Park
63156,43.7531416852,-79.4772423525,Downsview Park
63157,43.7531806409,-79.4772350112,Downsview Park
63158,43.7532089762,-79.4772325542,Downsview Park
63159,43.753235539,-79.477233761,Downsview Park
63160,43.7532594554,-79.4772349813,Downsview Park
63161,43.7532824724,-79.4772398652,Downsview Park
63162,43.7533276343,-79.4772545135,Downsview Park
63163,43.7537606825,-79.4774388169,Downsview Park
63164,43.7537895513,-79.4773121686,Downsview Park
63165,43.7538005785,-79.4772708129,Downsview Park
63166,43.7538137203,-79.4772258304,Downsview Park
63167,43.7538326377,-79.4771648886,Downsview Park
63168,43.7538468253,-79.4771286106,Downsview Park
63169,43.7538646936,-79.4770879724,Downsview Park
63170,43.7538830935,-79.4770502399,Downsview Park
63171,43.7539025462,-79.4770110664,Downsview Park
63172,43.7539230436,-79.4769747982,Downsview Park
63173,43.7539398611,-79.4769465038,Downsview Park
63174,43.7539587846,-79.4769167556,Downsview Park
63175,43.7539766652,-79.476892807,Downsview Park
63176,43.7540018978,-79.476859418,Downsview Park
63177,43.7540187172,-79.4768405611,Downsview Park
63178,43.7540318656,-79.4768289452,Downsview Park
63179,43.7540494768,-79.4768082626,Downsview Park
63180,43.7540673494,-79.4767901131,Downsview Park
63181,43.7540862753,-79.4767719756,Downsview Park
63182,43.7541088822,-79.4767516511,Downsview Park
63183,43.7541335863,-79.4767313382,Downsview Park
63184,43.7541640871,-79.4767102779,Downsview Park
63185,43.7541924733,-79.4766928569,Downsview Park
63186,43.754219816,-79.4766783546,Downsview Park
63187,43.754251893,-79.4766623726,Downsview Park
63188,43.7542844926,-79.4766492962,Downsview Park
63189,43.7543197207,-79.4766362312,Downsview Park
63190,43.7543565239,-79.4766231532,Downsview Park
63191,43.7544033178,-79.4766071778,Downsview Park
63192,43.7544243526,-79.4766020907,Downsview Park
63193,43.7544338126,-79.4766006341,Downsview Park
63194,43.7544559,-79.4765933733,Downsview Park
63195,43.7544958634,-79.4765839325,Downsview Park
63196,43.7545337206,-79.4765752127,Downsview Park
63197,43.7545721094,-79.4765686658,Downsview Park
63198,43.7546062856,-79.4765621206,Downsview Park
63199,43.7546367893,-79.4765555768,Downsview Park
63200,43.7546657087,-79.4765483134,Downsview Park
63201,43.7546856901,-79.4765425063,Downsview Park
63202,43.7547056714,-79.4765359666,Downsview Park
63203,43.7547261745,-79.4765279738,Downsview Park
63204,43.7547440493,-79.4765199944,Downsview Park
63205,43.7547624548,-79.4765105495,Downsview Park
63206,43.7547819044,-79.4765011165,Downsview Park
63207,43.7548008318,-79.4764909511,Downsview Park
63208,43.7548202897,-79.4764778921,Downsview Park
63209,43.7548376416,-79.4764662744,Downsview Park
63210,43.7548513122,-79.4764553908,Downsview Park
63211,43.7548628768,-79.4764459361,Downsview Park
63212,43.754874477,-79.4764343454,Downsview Park
63213,43.7548867518,-79.4764208918,Downsview Park
63214,43.754895562,-79.4764113264,Downsview Park
63215,43.7549050018,-79.476399153,Downsview Park
63216,43.754916961,-79.4763830792,Downsview Park
63217,43.7549248346,-79.4763709188,Downsview Park
63218,43.7549377288,-79.4763492069,Downsview Park
63219,43.754950002,-79.4763279174,Downsview Park
63220,43.75496259,-79.4763053239,Downsview Park
63221,43.7549770675,-79.4762792649,Downsview Park
63222,43.7549906002,-79.4762545103,Downsview Park
63223,43.7550044471,-79.476226266,Downsview Park
63224,43.755015775,-79.4762036853,Downsview Park
63225,43.7550248981,-79.4761841356,Downsview Park
63226,43.7550359106,-79.4761602511,Downsview Park
63227,43.7550469224,-79.4761333118,Downsview Park
63228,43.7550563595,-79.4761085587,Downsview Park
63229,43.7550651667,-79.4760846627,Downsview Park
63230,43.7550749185,-79.4760586056,Downsview Park
63231,43.75508279,-79.4760368831,Downsview Park
63232,43.7550884761,-79.4760240777,Downsview Park
63233,,,
63234,43.6696333925,-79.2869663341,The Boardwalk
63235,43.6695268785,-79.287323386,The Boardwalk
63236,43.6694440174,-79.2876117911,The Boardwalk
63237,,,
63238,43.6701273525,-79.285145244,The Boardwalk
63239,43.6700466817,-79.2854514916,The Boardwalk
63240,43.6699885878,-79.2856725776,The Boardwalk
63241,43.6699167321,-79.2859570171,The Boardwalk
63242,43.669911013,-79.285979346,The Boardwalk
63243,,,
63244,43.6696333925,-79.2869663341,The Boardwalk
63245,43.6696187399,-79.2869333882,The Boardwalk
63246,43.6696178237,-79.286804079,The Boardwalk
63247,43.6697319561,-79.2864352305,The Boardwalk
63248,43.6698125061,-79.286168854,The Boardwalk
63249,43.6698735872,-79.2859658136,The Boardwalk
63250,43.669911013,-79.285979346,The Boardwalk
63251,,,
63252,43.6473390597,-79.3268796203,Tommy Thompson Park
63253,43.6473670248,-79.3268366501,Tommy Thompson Park
63254,,,
63255,43.6473390597,-79.3268796203,Tommy Thompson Park
63256,43.6473104683,-79.3269252078,Tommy Thompson Park
63257,43.6472794682,-79.3269612822,Tommy Thompson Park
63258,,,
63259,43.6472794682,-79.3269612822,Tommy Thompson Park
63260,43.6472571033,-79.3270230284,Tommy Thompson Park
63261,43.6470935137,-79.3272500324,Tommy Thompson Park
63262,,,
63263,43.6481534376,-79.3283104676,Tommy Thompson Park
63264,43.6481364243,-79.3283159952,Tommy Thompson Park
63265,43.648127189,-79.3283160215,Tommy Thompson Park
63266,43.6481176423,-79.3283125406,Tommy Thompson Park
63267,43.6481036284,-79.3283073246,Tommy Thompson Park
63268,43.6480950229,-79.328301213,Tommy Thompson Park
63269,43.6480889764,-79.328296842,Tommy Thompson Park
63270,43.6480743172,-79.3282815498,Tommy Thompson Park
63271,43.6480475403,-79.3282470039,Tommy Thompson Park
63272,43.6480277652,-79.328217694,Tommy Thompson Park
63273,43.6480143561,-79.3281896923,Tommy Thompson Park
63274,43.6480025435,-79.3281638678,Tommy Thompson Park
63275,43.6479926418,-79.3281397857,Tommy Thompson Park
63276,43.647979537,-79.3280986186,Tommy Thompson Park
63277,43.6479715905,-79.3280758325,Tommy Thompson Park
63278,43.6479596807,-79.3280452358,Tommy Thompson Park
63279,43.6479462826,-79.3280125981,Tommy Thompson Park
63280,43.6479306657,-79.3279830161,Tommy Thompson Park
63281,43.6479150488,-79.3279534465,Tommy Thompson Park
63282,43.6478935014,-79.3279187867,Tommy Thompson Park
63283,43.6478704536,-79.3278800529,Tommy Thompson Park
63284,43.6477529923,-79.3276812341,Tommy Thompson Park
63285,43.6476370311,-79.3274865148,Tommy Thompson Park
63286,43.6475463353,-79.3273386922,Tommy Thompson Park
63287,43.6475217866,-79.3272897489,Tommy Thompson Park
63288,43.6475054281,-79.3272520129,Tommy Thompson Park
63289,43.647494993,-79.3272265071,Tommy Thompson Park
63290,43.647481608,-79.3271908079,Tommy Thompson Park
63291,43.6474696781,-79.3271530345,Tommy Thompson Park
63292,43.6474585121,-79.3271203908,Tommy Thompson Park
63293,43.6474488269,-79.3270908047,Tommy Thompson Park
63294,43.6474354177,-79.327051015,Tommy Thompson Park
63295,43.6474227574,-79.3270183756,Tommy Thompson Park
63296,43.6474107057,-79.3269893789,Tommy Thompson Park
63297,43.6474043867,-79.3269774597,Tommy Thompson Park
63298,43.6473952389,-79.3269640116,Tommy Thompson Park
63299,43.6473878857,-79.3269526905,Tommy Thompson Park
63300,43.647372722,-79.326931289,Tommy Thompson Park
63301,43.6473609105,-79.3269123324,Tommy Thompson Park
63302,43.6473490923,-79.3268949005,Tommy Thompson Park
63303,43.6473390597,-79.3268796203,Tommy Thompson Park
63304,,,
63305,43.8051063469,-79.3620220201,Duncan Creek
63306,43.8051571248,-79.3619719281,Duncan Creek
63307,,,
63308,43.8290568294,-79.2695809171,Milliken Park
63309,43.8290788424,-79.2695121623,Milliken Park
63310,43.8291048926,-79.2694502055,Milliken Park
63311,43.8291433103,-79.2693749097,Milliken Park
63312,43.8291796926,-79.2693124529,Milliken Park
63313,43.8292002654,-79.2692705101,Milliken Park
63314,43.829224276,-79.2692238044,Milliken Park
63315,43.8292435069,-79.2691904334,Milliken Park
63316,43.8292668512,-79.2691570465,Milliken Park
63317,43.829299149,-79.2691178932,Milliken Park
63318,43.8293273294,-79.2690901946,Milliken Park
63319,43.8293541551,-79.2690691656,Milliken Park
63320,43.8293768461,-79.2690509873,Milliken Park
63321,43.8293960917,-79.2690337921,Milliken Park
63322,43.8294091464,-79.2690175657,Milliken Park
63323,43.8294228693,-79.2689889778,Milliken Park
63324,43.8294358554,-79.2689432469,Milliken Park
63325,43.8294576924,-79.2688366072,Milliken Park
63326,43.8294706548,-79.2687747127,Milliken Park
63327,43.8294802268,-79.2687366166,Milliken Park
63328,43.8294918621,-79.2686994699,Milliken Park
63329,43.8295151851,-79.2686556137,Milliken Park
63330,43.8295570746,-79.26859265,Milliken Park
63331,43.8295969183,-79.2685373158,Milliken Park
63332,43.8296292031,-79.2684962721,Milliken Park
63333,43.8296552951,-79.2684552524,Milliken Park
63334,43.82968001,-79.2684142503,Milliken Park
63335,43.8297005934,-79.2683732642,Milliken Park
63336,43.8297232187,-79.268322746,Milliken Park
63337,43.8297424095,-79.2682741434,Milliken Park
63338,43.8297657182,-79.2682188728,Milliken Park
63339,43.8297883454,-79.2681693119,Milliken Park
63340,43.8298061808,-79.2681359456,Milliken Park
63341,43.8298205914,-79.2681092446,Milliken Park
63342,43.8298343288,-79.2680835035,Milliken Park
63343,43.8298480598,-79.2680634695,Milliken Park
63344,43.8298611125,-79.2680462978,Milliken Park
63345,43.8298769176,-79.2680281581,Milliken Park
63346,43.8299016619,-79.2680061791,Milliken Park
63347,43.8299422454,-79.2679784316,Milliken Park
63348,43.8299959009,-79.2679430116,Milliken Park
63349,43.8300419969,-79.2679171451,Milliken Park
63350,43.8300825849,-79.2678960495,Milliken Park
63351,43.8301156186,-79.267882605,Milliken Park
63352,43.8301603554,-79.2678700725,Milliken Park
63353,43.8302188767,-79.2678593765,Milliken Park
63354,43.8302608857,-79.267855409,Milliken Park
63355,43.8302808531,-79.2678524719,Milliken Park
63356,43.8303028759,-79.2678466794,Milliken Park
63357,43.8303283339,-79.2678304045,Milliken Park
63358,43.8303861044,-79.2677868862,Milliken Park
63359,,,
63360,43.8303861044,-79.2677868862,Milliken Park
63361,43.8304170523,-79.2677658278,Milliken Park
63362,43.8304411319,-79.2677533753,Milliken Park
63363,43.8304631657,-79.2677485277,Milliken Park
63364,43.8304762531,-79.267748477,Milliken Park
63365,43.8304893412,-79.2677531883,Milliken Park
63366,43.8305162305,-79.2677635409,Milliken Park
63367,43.8305948204,-79.2678041557,Milliken Park
63368,43.8307216839,-79.2678673872,Milliken Park
63369,43.8307775134,-79.2678919141,Milliken Park
63370,43.8308271533,-79.2679135928,Milliken Park
63371,43.8308519633,-79.2679239535,Milliken Park
63372,43.8308733253,-79.2679295779,Milliken Park
63373,43.8308926164,-79.2679304606,Milliken Park
63374,43.8309118965,-79.2679303859,Milliken Park
63375,43.8309460637,-79.2679299177,Milliken Park
63376,43.8310395372,-79.2679286354,Milliken Park
63377,43.8310968161,-79.2679311365,Milliken Park
63378,43.8311297348,-79.267936455,Milliken Park
63379,43.8311764899,-79.26794264,Milliken Park
63380,43.831234428,-79.267950597,Milliken Park
63381,43.8312838056,-79.2679494856,Milliken Park
63382,43.8313153955,-79.2679475479,Milliken Park
63383,43.8313404182,-79.2679474509,Milliken Park
63384,43.8313720376,-79.2679600483,Milliken Park
63385,43.8314115526,-79.2679735228,Milliken Park
63386,43.831430653,-79.2679779997,Milliken Park
63387,43.8314464662,-79.2679815816,Milliken Park
63388,43.831457647,-79.2679778951,Milliken Park
63389,43.8314727569,-79.267958738,Milliken Park
63390,43.8315042193,-79.2678940589,Milliken Park
63391,43.8315552604,-79.2677813087,Milliken Park
63392,,,
63393,43.6810510214,-79.3679381374,Bayview Multi-Use Trail
63394,43.6811023364,-79.3678978519,Bayview Multi-Use Trail
63395,43.6811914809,-79.367823884,Bayview Multi-Use Trail
63396,43.6812881787,-79.3677432636,Bayview Multi-Use Trail
63397,43.6813560771,-79.3676901416,Bayview Multi-Use Trail
63398,43.6813958548,-79.367659791,Bayview Multi-Use Trail
63399,43.6814452294,-79.3676152179,Bayview Multi-Use Trail
63400,43.6814747128,-79.3675877178,Bayview Multi-Use Trail
63401,43.6815419112,-79.3675208916,Bayview Multi-Use Trail
63402,43.6816118421,-79.3674507478,Bayview Multi-Use Trail
63403,43.6816694396,-79.3673948075,Bayview Multi-Use Trail
63404,43.6817174347,-79.3673483518,Bayview Multi-Use Trail
63405,43.6817668048,-79.3673000077,Bayview Multi-Use Trail
63406,43.6818312559,-79.3672317483,Bayview Multi-Use Trail
63407,43.681892957,-79.36716729,Bayview Multi-Use Trail
63408,43.6819478035,-79.3671066422,Bayview Multi-Use Trail
63409,43.6820047069,-79.3670421943,Bayview Multi-Use Trail
63410,43.6820252675,-79.3670203939,Bayview Multi-Use Trail
63411,43.6820766828,-79.366958327,Bayview Multi-Use Trail
63412,43.6821335862,-79.3668863006,Bayview Multi-Use Trail
63413,43.6821863647,-79.3668199762,Bayview Multi-Use Trail
63414,43.6822590074,-79.3667214464,Bayview Multi-Use Trail
63415,43.6823323544,-79.3666248001,Bayview Multi-Use Trail
63416,43.6823981457,-79.3665328959,Bayview Multi-Use Trail
63417,43.6824762881,-79.366426775,Bayview Multi-Use Trail
63418,43.6825304223,-79.3663500405,Bayview Multi-Use Trail
63419,43.6825886792,-79.3662657308,Bayview Multi-Use Trail
63420,43.6826181468,-79.3662249829,Bayview Multi-Use Trail
63421,43.6827080005,-79.3660888317,Bayview Multi-Use Trail
63422,43.6827767336,-79.3659881756,Bayview Multi-Use Trail
63423,43.6828210374,-79.3659262221,Bayview Multi-Use Trail
63424,,,
63425,43.7435048677,-79.4787877415,Downsview Park
63426,43.7435127738,-79.478803755,Downsview Park
63427,43.7435508563,-79.4788925763,Downsview Park
63428,43.743600646,-79.4790116881,Downsview Park
63429,43.7436489799,-79.4791449422,Downsview Park
63430,43.7436899845,-79.4792660812,Downsview Park
63431,43.7437222113,-79.4793791532,Downsview Park
63432,43.7437544401,-79.4795043182,Downsview Park
63433,43.7437837344,-79.4796294968,Downsview Park
63434,43.7438027907,-79.4797344909,Downsview Park
63435,43.7438159752,-79.479823334,Downsview Park
63436,43.7438218474,-79.4798940028,Downsview Park
63437,,,
63438,43.7418456505,-79.4806876486,Downsview Park
63439,43.7417968272,-79.4806834431,Downsview Park
63440,43.7417637122,-79.4806867686,Downsview Park
63441,43.7417275904,-79.4806867802,Downsview Park
63442,43.7417017029,-79.4806867886,Downsview Park
63443,43.7416721963,-79.4806834707,Downsview Park
63444,43.7416463078,-79.4806776687,Downsview Park
63445,43.7416059617,-79.4806619017,Downsview Park
63446,43.7415740506,-79.480651123,Downsview Park
63447,43.7415391244,-79.4806428284,Downsview Park
63448,43.7415234703,-79.4806370231,Downsview Park
63449,43.7415078161,-79.4806303735,Downsview Park
63450,43.7414921614,-79.4806212409,Downsview Park
63451,43.7414748776,-79.4806121088,Downsview Park
63452,43.7414623655,-79.4806098036,Downsview Park
63453,,,
63454,43.7401902976,-79.4784130829,Downsview Park
63455,43.7402844775,-79.4784140422,Downsview Park
63456,43.7403322285,-79.4784115793,Downsview Park
63457,43.7403569814,-79.478409137,Downsview Park
63458,43.7404011931,-79.4783969295,Downsview Park
63459,43.7404595614,-79.4783725252,Downsview Park
63460,43.7405302874,-79.4783432249,Downsview Park
63461,43.7405939461,-79.4783066145,Downsview Park
63462,43.7406469937,-79.4782773328,Downsview Park
63463,43.7406805906,-79.4782529373,Downsview Park
63464,43.7407407104,-79.478209003,Downsview Park
63465,43.7408220598,-79.4781431233,Downsview Park
63466,43.7408857147,-79.4780869959,Downsview Park
63467,43.7409440593,-79.478033316,Downsview Park
63468,43.7409953403,-79.4779918304,Downsview Park
63469,43.7410413114,-79.4779552258,Downsview Park
63470,43.7410961388,-79.4779137388,Downsview Park
63471,43.7411615597,-79.4778673685,Downsview Park
63472,43.7412216803,-79.4778283376,Downsview Park
63473,43.741283566,-79.4777941603,Downsview Park
63474,43.7413560727,-79.4777575456,Downsview Park
63475,43.7414285799,-79.4777233766,Downsview Park
63476,43.7414922412,-79.4777014151,Downsview Park
63477,43.7415258418,-79.4776965234,Downsview Park
63478,43.7415831849,-79.4776776804,Downsview Park
63479,43.741657846,-79.4776574653,Downsview Park
63480,43.7417061442,-79.4776453299,Downsview Park
63481,43.7417544517,-79.4776352183,Downsview Park
63482,43.7418027597,-79.4776271427,Downsview Park
63483,43.7418510594,-79.4776230773,Downsview Park
63484,43.7419140037,-79.4776169951,Downsview Park
63485,43.7419769496,-79.4776190078,Downsview Park
63486,43.7420545409,-79.4776230139,Downsview Park
63487,43.7421262728,-79.4776290583,Downsview Park
63488,43.742186294,-79.4776350947,Downsview Park
63489,43.7422331383,-79.4776451711,Downsview Park
63490,43.742282917,-79.4776552588,Downsview Park
63491,43.7423487915,-79.4776734106,Downsview Park
63492,43.7424322383,-79.4777016622,Downsview Park
63493,43.7424878705,-79.4777258642,Downsview Park
63494,43.7425508219,-79.4777561348,Downsview Park
63495,43.7426108385,-79.4777843953,Downsview Park
63496,43.7426635461,-79.4778126336,Downsview Park
63497,43.7427118619,-79.4778449211,Downsview Park
63498,43.7427660292,-79.477881254,Downsview Park
63499,43.7428041008,-79.4779095104,Downsview Park
63500,43.7428465654,-79.4779397888,Downsview Park
63501,43.7429095203,-79.4779882239,Downsview Park
63502,43.742981254,-79.4780507973,Downsview Park
63503,43.7430295728,-79.4780992379,Downsview Park
63504,43.7430910631,-79.4781618153,Downsview Park
63505,43.7431540224,-79.4782344862,Downsview Park
63506,43.7432140571,-79.478311181,Downsview Park
63507,43.7432755608,-79.4783979818,Downsview Park
63508,43.7433050302,-79.4784426677,Downsview Park
63509,,,
63510,43.7433050302,-79.4784426677,Downsview Park
63511,43.7433341305,-79.4784868076,Downsview Park
63512,43.7433839126,-79.4785635189,Downsview Park
63513,43.7434293013,-79.4786361969,Downsview Park
63514,43.7434659138,-79.4787088656,Downsview Park
63515,43.7435048677,-79.4787877415,Downsview Park
63516,,,
63517,43.7414623655,-79.4806098036,Downsview Park
63518,43.7414646824,-79.48057833,Downsview Park
63519,43.7414683225,-79.4805464586,Downsview Park
63520,43.7414711532,-79.4805190571,Downsview Park
63521,43.7414707453,-79.4805022841,Downsview Park
63522,43.7414642528,-79.4804340764,Downsview Park
63523,43.7414597944,-79.480417851,Downsview Park
